SPAID,DHSCC,FIPSCC,SPAYEAR,SPAFACID,ADM1CODE,ADM1NAME,SPAREGCO,SPAREGNA,SPATYPEC,SPATYPEN,SPAMANGC,SPAMANGN,SOURCE,LATNUM,LONGNUM,DATUM
NPSPA202100000837,NP,NP,2021.00000000000,837.00000000000,4.00000000000,Gandaki Province,405.00000000000,Kaski,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,28.21542300000,83.98853300000,WGS84
NPSPA202100000838,NP,NP,2021.00000000000,838.00000000000,4.00000000000,Gandaki Province,405.00000000000,Kaski,5.00000000000,"Other hospital (private, not-state-owned)",3.00000000000,Private for profit,GPS,28.21158300000,83.98732200000,WGS84
NPSPA202100000839,NP,NP,2021.00000000000,839.00000000000,4.00000000000,Gandaki Province,405.00000000000,Kaski,5.00000000000,"Other hospital (private, not-state-owned)",3.00000000000,Private for profit,GPS,28.22260300000,83.98841000000,WGS84
NPSPA202100000840,NP,NP,2021.00000000000,840.00000000000,4.00000000000,Gandaki Province,405.00000000000,Kaski,5.00000000000,"Other hospital (private, not-state-owned)",3.00000000000,Private for profit,GPS,28.20871000000,83.98854200000,WGS84
NPSPA202100000841,NP,NP,2021.00000000000,841.00000000000,4.00000000000,Gandaki Province,405.00000000000,Kaski,10.00000000000,HTC (stand alone),2.00000000000,NGO/Private not-for-profit,GPS,28.20725500000,83.99189700000,WGS84
NPSPA202100000842,NP,NP,2021.00000000000,842.00000000000,4.00000000000,Gandaki Province,405.00000000000,Kaski,5.00000000000,"Other hospital (private, not-state-owned)",3.00000000000,Private for profit,GPS,28.20480500000,84.00147000000,WGS84
NPSPA202100000843,NP,NP,2021.00000000000,843.00000000000,4.00000000000,Gandaki Province,405.00000000000,Kaski,5.00000000000,"Other hospital (private, not-state-owned)",3.00000000000,Private for profit,GPS,28.21315200000,84.00086000000,WGS84
NPSPA202100000844,NP,NP,2021.00000000000,844.00000000000,4.00000000000,Gandaki Province,405.00000000000,Kaski,5.00000000000,"Other hospital (private, not-state-owned)",3.00000000000,Private for profit,GPS,28.23516200000,83.99690700000,WGS84
NPSPA202100000845,NP,NP,2021.00000000000,845.00000000000,4.00000000000,Gandaki Province,405.00000000000,Kaski,1.00000000000,Federal level hospital,1.00000000000,Government/Public,GPS,28.21278000000,83.99817000000,WGS84
NPSPA202100000846,NP,NP,2021.00000000000,846.00000000000,4.00000000000,Gandaki Province,405.00000000000,Kaski,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,28.21168700000,84.01157800000,WGS84
NPSPA202100000847,NP,NP,2021.00000000000,847.00000000000,4.00000000000,Gandaki Province,405.00000000000,Kaski,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,28.20013200000,83.98649300000,WGS84
NPSPA202100000848,NP,NP,2021.00000000000,848.00000000000,4.00000000000,Gandaki Province,405.00000000000,Kaski,5.00000000000,"Other hospital (private, not-state-owned)",3.00000000000,Private for profit,GPS,28.19271300000,83.98871200000,WGS84
NPSPA202100000849,NP,NP,2021.00000000000,849.00000000000,4.00000000000,Gandaki Province,405.00000000000,Kaski,2.00000000000,Provincial level hospital,1.00000000000,Government/Public,GPS,28.25837200000,83.98143300000,WGS84
NPSPA202100000850,NP,NP,2021.00000000000,850.00000000000,4.00000000000,Gandaki Province,405.00000000000,Kaski,5.00000000000,"Other hospital (private, not-state-owned)",3.00000000000,Private for profit,GPS,28.19314500000,83.97213300000,WGS84
NPSPA202100000851,NP,NP,2021.00000000000,851.00000000000,4.00000000000,Gandaki Province,405.00000000000,Kaski,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,28.18354800000,83.98216700000,WGS84
NPSPA202100000852,NP,NP,2021.00000000000,852.00000000000,4.00000000000,Gandaki Province,405.00000000000,Kaski,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,28.27579800000,83.96891200000,WGS84
NPSPA202100000853,NP,NP,2021.00000000000,853.00000000000,4.00000000000,Gandaki Province,405.00000000000,Kaski,6.00000000000,Primary Health Care Center (PHCC),1.00000000000,Government/Public,GPS,28.15955300000,83.95234200000,WGS84
NPSPA202100000854,NP,NP,2021.00000000000,854.00000000000,4.00000000000,Gandaki Province,405.00000000000,Kaski,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,28.27308500000,83.94279500000,WGS84
NPSPA202100000855,NP,NP,2021.00000000000,855.00000000000,4.00000000000,Gandaki Province,405.00000000000,Kaski,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,28.15208300000,84.06503000000,WGS84
NPSPA202100000856,NP,NP,2021.00000000000,856.00000000000,4.00000000000,Gandaki Province,405.00000000000,Kaski,3.00000000000,Local level hospital,1.00000000000,Government/Public,GPS,28.16616800000,84.06636500000,WGS84
NPSPA202100000857,NP,NP,2021.00000000000,857.00000000000,4.00000000000,Gandaki Province,405.00000000000,Kaski,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,28.18179300000,84.13348200000,WGS84
NPSPA202100000858,NP,NP,2021.00000000000,858.00000000000,4.00000000000,Gandaki Province,405.00000000000,Kaski,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,28.11447300000,84.09597800000,WGS84
NPSPA202100000859,NP,NP,2021.00000000000,859.00000000000,4.00000000000,Gandaki Province,405.00000000000,Kaski,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,28.11484500000,84.10862500000,WGS84
NPSPA202100000860,NP,NP,2021.00000000000,860.00000000000,4.00000000000,Gandaki Province,405.00000000000,Kaski,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,28.12343200000,84.07769700000,WGS84
NPSPA202100000861,NP,NP,2021.00000000000,861.00000000000,4.00000000000,Gandaki Province,405.00000000000,Kaski,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,28.15280500000,84.15064500000,WGS84
NPSPA202100000862,NP,NP,2021.00000000000,862.00000000000,4.00000000000,Gandaki Province,405.00000000000,Kaski,10.00000000000,HTC (stand alone),3.00000000000,Private for profit,GPS,28.17576500000,83.99287700000,WGS84
NPSPA202100000863,NP,NP,2021.00000000000,863.00000000000,4.00000000000,Gandaki Province,405.00000000000,Kaski,10.00000000000,HTC (stand alone),2.00000000000,NGO/Private not-for-profit,GPS,28.20939800000,84.00202700000,WGS84
NPSPA202100000864,NP,NP,2021.00000000000,864.00000000000,4.00000000000,Gandaki Province,406.00000000000,Lamjung,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,28.19690700000,84.45482200000,WGS84
NPSPA202100000865,NP,NP,2021.00000000000,865.00000000000,4.00000000000,Gandaki Province,406.00000000000,Lamjung,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,28.23715700000,84.45241500000,WGS84
NPSPA202100000866,NP,NP,2021.00000000000,866.00000000000,4.00000000000,Gandaki Province,406.00000000000,Lamjung,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,28.29310800000,84.33965500000,WGS84
NPSPA202100000867,NP,NP,2021.00000000000,867.00000000000,4.00000000000,Gandaki Province,406.00000000000,Lamjung,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,28.32869700000,84.37524800000,WGS84
NPSPA202100000868,NP,NP,2021.00000000000,868.00000000000,4.00000000000,Gandaki Province,406.00000000000,Lamjung,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,28.32689700000,84.43234000000,WGS84
NPSPA202100000869,NP,NP,2021.00000000000,869.00000000000,4.00000000000,Gandaki Province,406.00000000000,Lamjung,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,28.25926800000,84.33867700000,WGS84
NPSPA202100000870,NP,NP,2021.00000000000,870.00000000000,4.00000000000,Gandaki Province,406.00000000000,Lamjung,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,28.24588300000,84.31582700000,WGS84
NPSPA202100000871,NP,NP,2021.00000000000,871.00000000000,4.00000000000,Gandaki Province,406.00000000000,Lamjung,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,28.28688700000,84.20293000000,WGS84
NPSPA202100000872,NP,NP,2021.00000000000,872.00000000000,4.00000000000,Gandaki Province,406.00000000000,Lamjung,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,28.19774200000,84.22024200000,WGS84
NPSPA202100000873,NP,NP,2021.00000000000,873.00000000000,4.00000000000,Gandaki Province,406.00000000000,Lamjung,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,28.25458800000,84.25978200000,WGS84
NPSPA202100000874,NP,NP,2021.00000000000,874.00000000000,4.00000000000,Gandaki Province,406.00000000000,Lamjung,5.00000000000,"Other hospital (private, not-state-owned)",3.00000000000,Private for profit,GPS,28.08980200000,84.23649500000,WGS84
NPSPA202100000875,NP,NP,2021.00000000000,875.00000000000,4.00000000000,Gandaki Province,406.00000000000,Lamjung,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,28.09742200000,84.26952300000,WGS84
NPSPA202100000876,NP,NP,2021.00000000000,876.00000000000,4.00000000000,Gandaki Province,406.00000000000,Lamjung,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,28.13160700000,84.22905800000,WGS84
NPSPA202100000877,NP,NP,2021.00000000000,877.00000000000,4.00000000000,Gandaki Province,406.00000000000,Lamjung,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,28.17215700000,84.23104800000,WGS84
NPSPA202100000878,NP,NP,2021.00000000000,878.00000000000,4.00000000000,Gandaki Province,406.00000000000,Lamjung,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,28.18627000000,84.21123500000,WGS84
NPSPA202100000879,NP,NP,2021.00000000000,879.00000000000,4.00000000000,Gandaki Province,406.00000000000,Lamjung,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,28.17701000000,84.29616800000,WGS84
NPSPA202100000880,NP,NP,2021.00000000000,880.00000000000,4.00000000000,Gandaki Province,406.00000000000,Lamjung,5.00000000000,"Other hospital (private, not-state-owned)",3.00000000000,Private for profit,GPS,28.23310800000,84.37687800000,WGS84
NPSPA202100000881,NP,NP,2021.00000000000,881.00000000000,4.00000000000,Gandaki Province,406.00000000000,Lamjung,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,28.17960500000,84.38064700000,WGS84
NPSPA202100000882,NP,NP,2021.00000000000,882.00000000000,4.00000000000,Gandaki Province,406.00000000000,Lamjung,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,28.20723300000,84.36802300000,WGS84
NPSPA202100000883,NP,NP,2021.00000000000,883.00000000000,4.00000000000,Gandaki Province,406.00000000000,Lamjung,5.00000000000,"Other hospital (private, not-state-owned)",3.00000000000,Private for profit,GPS,28.22748500000,84.37781700000,WGS84
NPSPA202100000884,NP,NP,2021.00000000000,884.00000000000,4.00000000000,Gandaki Province,406.00000000000,Lamjung,3.00000000000,Local level hospital,1.00000000000,Government/Public,GPS,28.22940000000,84.38007200000,WGS84
NPSPA202100000885,NP,NP,2021.00000000000,885.00000000000,4.00000000000,Gandaki Province,406.00000000000,Lamjung,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,28.22870700000,84.36652700000,WGS84
NPSPA202100000886,NP,NP,2021.00000000000,886.00000000000,4.00000000000,Gandaki Province,406.00000000000,Lamjung,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,28.19934300000,84.41142500000,WGS84
NPSPA202100000887,NP,NP,2021.00000000000,887.00000000000,4.00000000000,Gandaki Province,406.00000000000,Lamjung,5.00000000000,"Other hospital (private, not-state-owned)",2.00000000000,NGO/Private not-for-profit,GPS,28.17676200000,84.26694500000,WGS84
NPSPA202100000888,NP,NP,2021.00000000000,888.00000000000,4.00000000000,Gandaki Province,406.00000000000,Lamjung,6.00000000000,Primary Health Care Center (PHCC),1.00000000000,Government/Public,GPS,28.17098700000,84.35072000000,WGS84
NPSPA202100000889,NP,NP,2021.00000000000,889.00000000000,4.00000000000,Gandaki Province,406.00000000000,Lamjung,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,28.14307200000,84.39985500000,WGS84
NPSPA202100000890,NP,NP,2021.00000000000,890.00000000000,4.00000000000,Gandaki Province,406.00000000000,Lamjung,5.00000000000,"Other hospital (private, not-state-owned)",3.00000000000,Private for profit,GPS,28.12722700000,84.41317700000,WGS84
NPSPA202100000891,NP,NP,2021.00000000000,891.00000000000,4.00000000000,Gandaki Province,406.00000000000,Lamjung,3.00000000000,Local level hospital,1.00000000000,Government/Public,GPS,28.12627500000,84.42380800000,WGS84
NPSPA202100000892,NP,NP,2021.00000000000,892.00000000000,4.00000000000,Gandaki Province,406.00000000000,Lamjung,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,28.15015800000,84.43940300000,WGS84
NPSPA202100000893,NP,NP,2021.00000000000,893.00000000000,4.00000000000,Gandaki Province,406.00000000000,Lamjung,5.00000000000,"Other hospital (private, not-state-owned)",2.00000000000,NGO/Private not-for-profit,GPS,28.07999500000,84.47373300000,WGS84
NPSPA202100000894,NP,NP,2021.00000000000,894.00000000000,4.00000000000,Gandaki Province,406.00000000000,Lamjung,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,28.12400500000,84.47094000000,WGS84
NPSPA202100000895,NP,NP,2021.00000000000,895.00000000000,4.00000000000,Gandaki Province,406.00000000000,Lamjung,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,28.18468500000,84.57964700000,WGS84
NPSPA202100000896,NP,NP,2021.00000000000,896.00000000000,4.00000000000,Gandaki Province,406.00000000000,Lamjung,6.00000000000,Primary Health Care Center (PHCC),1.00000000000,Government/Public,GPS,28.16596200000,84.52237000000,WGS84
NPSPA202100000897,NP,NP,2021.00000000000,897.00000000000,4.00000000000,Gandaki Province,407.00000000000,Tanahu,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,28.03745700000,84.42737800000,WGS84
NPSPA202100000898,NP,NP,2021.00000000000,898.00000000000,4.00000000000,Gandaki Province,407.00000000000,Tanahu,6.00000000000,Primary Health Care Center (PHCC),1.00000000000,Government/Public,GPS,28.01966000000,84.38996800000,WGS84
NPSPA202100000899,NP,NP,2021.00000000000,899.00000000000,4.00000000000,Gandaki Province,407.00000000000,Tanahu,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,28.01199800000,84.36859300000,WGS84
NPSPA202100000900,NP,NP,2021.00000000000,900.00000000000,4.00000000000,Gandaki Province,407.00000000000,Tanahu,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,28.10027500000,84.41975000000,WGS84
NPSPA202100000901,NP,NP,2021.00000000000,901.00000000000,4.00000000000,Gandaki Province,407.00000000000,Tanahu,2.00000000000,Provincial level hospital,1.00000000000,Government/Public,GPS,27.97245000000,84.26548700000,WGS84
NPSPA202100000902,NP,NP,2021.00000000000,902.00000000000,4.00000000000,Gandaki Province,407.00000000000,Tanahu,5.00000000000,"Other hospital (private, not-state-owned)",3.00000000000,Private for profit,GPS,27.97569000000,84.26576000000,WGS84
NPSPA202100000903,NP,NP,2021.00000000000,903.00000000000,4.00000000000,Gandaki Province,407.00000000000,Tanahu,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,28.05579500000,84.26012200000,WGS84
NPSPA202100000904,NP,NP,2021.00000000000,904.00000000000,4.00000000000,Gandaki Province,407.00000000000,Tanahu,5.00000000000,"Other hospital (private, not-state-owned)",3.00000000000,Private for profit,GPS,28.05813700000,84.07106500000,WGS84
NPSPA202100000905,NP,NP,2021.00000000000,905.00000000000,4.00000000000,Gandaki Province,407.00000000000,Tanahu,5.00000000000,"Other hospital (private, not-state-owned)",3.00000000000,Private for profit,GPS,27.97661800000,84.26887300000,WGS84
NPSPA202100000906,NP,NP,2021.00000000000,906.00000000000,4.00000000000,Gandaki Province,407.00000000000,Tanahu,5.00000000000,"Other hospital (private, not-state-owned)",3.00000000000,Private for profit,GPS,27.97694700000,84.26766800000,WGS84
NPSPA202100000907,NP,NP,2021.00000000000,907.00000000000,4.00000000000,Gandaki Province,407.00000000000,Tanahu,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,28.01340700000,84.21825500000,WGS84
NPSPA202100000908,NP,NP,2021.00000000000,908.00000000000,4.00000000000,Gandaki Province,407.00000000000,Tanahu,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,28.04077800000,84.22819300000,WGS84
NPSPA202100000909,NP,NP,2021.00000000000,909.00000000000,4.00000000000,Gandaki Province,407.00000000000,Tanahu,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,28.09722300000,84.28232700000,WGS84
NPSPA202100000910,NP,NP,2021.00000000000,910.00000000000,4.00000000000,Gandaki Province,407.00000000000,Tanahu,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,28.00641000000,84.28352700000,WGS84
NPSPA202100000911,NP,NP,2021.00000000000,911.00000000000,4.00000000000,Gandaki Province,407.00000000000,Tanahu,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,28.03600700000,84.33882200000,WGS84
NPSPA202100000912,NP,NP,2021.00000000000,912.00000000000,4.00000000000,Gandaki Province,407.00000000000,Tanahu,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,27.95970300000,84.31997800000,WGS84
NPSPA202100000913,NP,NP,2021.00000000000,913.00000000000,4.00000000000,Gandaki Province,407.00000000000,Tanahu,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,28.08888000000,84.12708700000,WGS84
NPSPA202100000914,NP,NP,2021.00000000000,914.00000000000,4.00000000000,Gandaki Province,407.00000000000,Tanahu,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,28.05312500000,84.07169200000,WGS84
NPSPA202100000915,NP,NP,2021.00000000000,915.00000000000,4.00000000000,Gandaki Province,407.00000000000,Tanahu,3.00000000000,Local level hospital,1.00000000000,Government/Public,GPS,27.74652700000,84.42644800000,WGS84
NPSPA202100000916,NP,NP,2021.00000000000,916.00000000000,4.00000000000,Gandaki Province,407.00000000000,Tanahu,1.00000000000,Federal level hospital,1.00000000000,Government/Public,GPS,28.02988500000,84.08303700000,WGS84
NPSPA202100000917,NP,NP,2021.00000000000,917.00000000000,4.00000000000,Gandaki Province,407.00000000000,Tanahu,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,28.02684800000,84.07019700000,WGS84
NPSPA202100000918,NP,NP,2021.00000000000,918.00000000000,4.00000000000,Gandaki Province,407.00000000000,Tanahu,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,28.07207300000,84.06016300000,WGS84
NPSPA202100000919,NP,NP,2021.00000000000,919.00000000000,4.00000000000,Gandaki Province,407.00000000000,Tanahu,3.00000000000,Local level hospital,1.00000000000,Government/Public,GPS,28.04798300000,83.98871000000,WGS84
NPSPA202100000920,NP,NP,2021.00000000000,920.00000000000,4.00000000000,Gandaki Province,407.00000000000,Tanahu,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,27.93023800000,83.99951700000,WGS84
NPSPA202100000921,NP,NP,2021.00000000000,921.00000000000,4.00000000000,Gandaki Province,407.00000000000,Tanahu,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,27.95364200000,84.06276700000,WGS84
NPSPA202100000922,NP,NP,2021.00000000000,922.00000000000,4.00000000000,Gandaki Province,407.00000000000,Tanahu,6.00000000000,Primary Health Care Center (PHCC),1.00000000000,Government/Public,GPS,27.97958800000,84.08338800000,WGS84
NPSPA202100000923,NP,NP,2021.00000000000,923.00000000000,4.00000000000,Gandaki Province,407.00000000000,Tanahu,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,27.87111000000,83.98344800000,WGS84
NPSPA202100000924,NP,NP,2021.00000000000,924.00000000000,4.00000000000,Gandaki Province,407.00000000000,Tanahu,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,27.90550700000,84.03090700000,WGS84
NPSPA202100000925,NP,NP,2021.00000000000,925.00000000000,4.00000000000,Gandaki Province,407.00000000000,Tanahu,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,27.86104500000,84.05146500000,WGS84
NPSPA202100000926,NP,NP,2021.00000000000,926.00000000000,4.00000000000,Gandaki Province,407.00000000000,Tanahu,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,27.89341200000,84.27455700000,WGS84
NPSPA202100000927,NP,NP,2021.00000000000,927.00000000000,4.00000000000,Gandaki Province,407.00000000000,Tanahu,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,27.86601500000,84.24965200000,WGS84
NPSPA202100000928,NP,NP,2021.00000000000,928.00000000000,4.00000000000,Gandaki Province,407.00000000000,Tanahu,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,27.85293700000,84.14296800000,WGS84
NPSPA202100000929,NP,NP,2021.00000000000,929.00000000000,4.00000000000,Gandaki Province,407.00000000000,Tanahu,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,27.82364500000,84.43477800000,WGS84
NPSPA202100000930,NP,NP,2021.00000000000,930.00000000000,4.00000000000,Gandaki Province,407.00000000000,Tanahu,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,27.79668500000,84.41810700000,WGS84
NPSPA202100000931,NP,NP,2021.00000000000,931.00000000000,4.00000000000,Gandaki Province,407.00000000000,Tanahu,5.00000000000,"Other hospital (private, not-state-owned)",3.00000000000,Private for profit,GPS,27.96309500000,84.40995000000,WGS84
NPSPA202100000932,NP,NP,2021.00000000000,932.00000000000,4.00000000000,Gandaki Province,407.00000000000,Tanahu,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,27.96732800000,84.40307200000,WGS84
NPSPA202100000933,NP,NP,2021.00000000000,933.00000000000,4.00000000000,Gandaki Province,407.00000000000,Tanahu,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,27.91004700000,84.37394500000,WGS84
NPSPA202100000934,NP,NP,2021.00000000000,934.00000000000,4.00000000000,Gandaki Province,407.00000000000,Tanahu,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,27.90677700000,84.35685500000,WGS84
NPSPA202100000935,NP,NP,2021.00000000000,935.00000000000,4.00000000000,Gandaki Province,407.00000000000,Tanahu,3.00000000000,Local level hospital,1.00000000000,Government/Public,GPS,27.94149800000,84.40663200000,WGS84
NPSPA202100000936,NP,NP,2021.00000000000,936.00000000000,4.00000000000,Gandaki Province,407.00000000000,Tanahu,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,27.85073000000,84.40781500000,WGS84
NPSPA202100000937,NP,NP,2021.00000000000,937.00000000000,4.00000000000,Gandaki Province,407.00000000000,Tanahu,5.00000000000,"Other hospital (private, not-state-owned)",3.00000000000,Private for profit,GPS,27.90249700000,84.53585300000,WGS84
NPSPA202100000938,NP,NP,2021.00000000000,938.00000000000,4.00000000000,Gandaki Province,407.00000000000,Tanahu,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,27.83531000000,84.52583700000,WGS84
NPSPA202100000939,NP,NP,2021.00000000000,939.00000000000,4.00000000000,Gandaki Province,408.00000000000,Nawalparasi east,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,27.75032500000,84.37294800000,WGS84
NPSPA202100000940,NP,NP,2021.00000000000,940.00000000000,4.00000000000,Gandaki Province,408.00000000000,Nawalparasi east,5.00000000000,"Other hospital (private, not-state-owned)",2.00000000000,NGO/Private not-for-profit,GPS,27.67100300000,84.19784300000,WGS84
NPSPA202100000941,NP,NP,2021.00000000000,941.00000000000,4.00000000000,Gandaki Province,408.00000000000,Nawalparasi east,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,27.75106000000,84.28280200000,WGS84
NPSPA202100000942,NP,NP,2021.00000000000,942.00000000000,4.00000000000,Gandaki Province,408.00000000000,Nawalparasi east,6.00000000000,Primary Health Care Center (PHCC),1.00000000000,Government/Public,GPS,27.83044200000,84.18244700000,WGS84
NPSPA202100000943,NP,NP,2021.00000000000,943.00000000000,4.00000000000,Gandaki Province,408.00000000000,Nawalparasi east,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,27.86028200000,84.07034300000,WGS84
NPSPA202100000944,NP,NP,2021.00000000000,944.00000000000,4.00000000000,Gandaki Province,408.00000000000,Nawalparasi east,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,27.80597800000,84.02577800000,WGS84
NPSPA202100000945,NP,NP,2021.00000000000,945.00000000000,4.00000000000,Gandaki Province,408.00000000000,Nawalparasi east,6.00000000000,Primary Health Care Center (PHCC),1.00000000000,Government/Public,GPS,27.67348300000,84.20483500000,WGS84
NPSPA202100000946,NP,NP,2021.00000000000,946.00000000000,4.00000000000,Gandaki Province,408.00000000000,Nawalparasi east,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,27.73951200000,84.19899500000,WGS84
NPSPA202100000947,NP,NP,2021.00000000000,947.00000000000,4.00000000000,Gandaki Province,408.00000000000,Nawalparasi east,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,27.74507000000,84.22848700000,WGS84
NPSPA202100000948,NP,NP,2021.00000000000,948.00000000000,4.00000000000,Gandaki Province,408.00000000000,Nawalparasi east,5.00000000000,"Other hospital (private, not-state-owned)",3.00000000000,Private for profit,GPS,27.64531000000,84.13028000000,WGS84
NPSPA202100000949,NP,NP,2021.00000000000,949.00000000000,4.00000000000,Gandaki Province,408.00000000000,Nawalparasi east,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,27.67565300000,84.13294000000,WGS84
NPSPA202100000950,NP,NP,2021.00000000000,950.00000000000,4.00000000000,Gandaki Province,408.00000000000,Nawalparasi east,5.00000000000,"Other hospital (private, not-state-owned)",3.00000000000,Private for profit,GPS,27.63943800000,84.11863700000,WGS84
NPSPA202100000951,NP,NP,2021.00000000000,951.00000000000,4.00000000000,Gandaki Province,408.00000000000,Nawalparasi east,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,27.62235000000,84.11894800000,WGS84
NPSPA202100000952,NP,NP,2021.00000000000,952.00000000000,4.00000000000,Gandaki Province,408.00000000000,Nawalparasi east,2.00000000000,Provincial level hospital,1.00000000000,Government/Public,GPS,27.62950000000,84.09255700000,WGS84
NPSPA202100000953,NP,NP,2021.00000000000,953.00000000000,4.00000000000,Gandaki Province,408.00000000000,Nawalparasi east,6.00000000000,Primary Health Care Center (PHCC),1.00000000000,Government/Public,GPS,27.61198700000,84.01870700000,WGS84
NPSPA202100000954,NP,NP,2021.00000000000,954.00000000000,4.00000000000,Gandaki Province,408.00000000000,Nawalparasi east,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,27.58031800000,83.99308700000,WGS84
NPSPA202100000955,NP,NP,2021.00000000000,955.00000000000,4.00000000000,Gandaki Province,409.00000000000,Syangja,2.00000000000,Provincial level hospital,1.00000000000,Government/Public,GPS,28.10541000000,83.87363800000,WGS84
NPSPA202100000956,NP,NP,2021.00000000000,956.00000000000,4.00000000000,Gandaki Province,409.00000000000,Syangja,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,28.08855700000,83.92274500000,WGS84
